timestamp,volt_laser,volt_piezo,piezo_fitted,offset
-0.004286198,0.051461956,-1.164198736,-1.1771352635934424,-0.05075980525584021
-0.004279687,0.052219866,-1.162462299,-1.174989744399641,-0.05000371790800448
-0.004273177,0.051415653,-1.162462299,-1.1728445547280628,-0.05080975328023445
-0.004266667,0.051281141,-1.162462299,-1.1706993650564843,-0.05094608765246443
-0.004260156,0.051868043,-1.162462299,-1.1685538458626832,-0.050361008304628696
-0.004253646,0.05086894,-1.159374615,-1.166408656191105,-0.05136193367685867
-0.004247135,0.051200765,-1.157638179,-1.164263136997303,-0.051031931329022936
-0.004240625,0.051196624,-1.157638179,-1.1621179473257248,-0.05103789470125292
-0.004234115,0.050020719,-1.154550494,-1.1599727576541468,-0.0522156220734829
-0.004227604,0.051011862,-1.152814058,-1.1578272384603454,-0.05122630172564716
-0.004221094,0.050718186,-1.152814058,-1.155682048788767,-0.05152180009787714
-0.004214583,0.0501816,-1.152814058,-1.1535365295949656,-0.05206020875004141
-0.004208073,0.050686151,-1.149726373,-1.151391339923387,-0.05155748012227138
-0.004201562,0.0497815,-1.147989937,-1.149245820729586,-0.05246395377443565
-0.004195052,0.050352545,-1.144902253,-1.1471006310580076,-0.05189473114666563
-0.004188542,0.049463878,-1.143165817,-1.1449554413864291,-0.0527852205188956
-0.004182031,0.04951031,-1.140078132,-1.1428099221926278,-0.05274061117105987
-0.004175521,0.049841878,-1.138341696,-1.1406647325210493,-0.05241086554328985
-0.00416901,0.048832776,-1.138341696,-1.138519213327248,-0.053421790195454115
-0.0041625,0.049902322,-1.135254011,-1.13637402365567,-0.05235406656768409
-0.00415599,0.048698007,-1.130429891,-1.1342288339840914,-0.053560203939914064
-0.004149479,0.048615851,-1.128693455,-1.13208331479029,-0.053644182592078336
-0.004142969,0.049037858,-1.12560577,-1.1299381251187115,-0.053223997964308316
-0.004136458,0.047900103,-1.123869335,-1.1277926059249104,-0.05436357561647258
-0.004129948,0.048768643,-1.120781649,-1.125647416253332,-0.05349685798870256
-0.004123437,0.048103081,-1.115957529,-1.1235018970595303,-0.054164242640866826
-0.004116927,0.047592674,-1.111133408,-1.1213567073879522,-0.0546764720130968
-0.004110417,0.04851331,-1.109396973,-1.119211517716374,-0.05375765838532678
-0.004103906,0.046935201,-1.106309287,-1.1170659985225726,-0.055337590037491044
-0.004097396,0.047647067,-1.104572852,-1.114920808850994,-0.05462754640972102
-0.004090885,0.04797048,-1.101485167,-1.1127752896571927,-0.054305956061885284
-0.004084375,0.046414665,-1.099748732,-1.110630099985615,-0.05586359343411526
-0.004077865,0.047886286,-1.096661046,-1.1084849103140362,-0.05439379480634524
-0.004071354,0.04647485,-1.094924611,-1.1063393911202348,-0.05580705345850951
-0.004064844,0.046328433,-1.094924611,-1.1041942014486563,-0.05595529283073948
-0.004058333,0.047166525,-1.091836925,-1.102048682254855,-0.055119023482903755
-0.004051823,0.045483965,-1.090100491,-1.099903492583277,-0.05680340585513373
-0.004045312,0.046790822,-1.090100491,-1.0977579733894751,-0.05549837150729799
-0.004038802,0.045887948,-1.090100491,-1.095612783717897,-0.05640306787952797
-0.004032292,0.045269079,-1.087012804,-1.0934675940463183,-0.057023759251757955
-0.004025781,0.046320343,-1.08527637,-1.0913220748525172,-0.05597431790392222
-0.004019271,0.044338184,-1.08527637,-1.0891768851809387,-0.05795829927615219
-0.00401276,0.045283285,-1.08527637,-1.0870313659871376,-0.057015020928316465
-0.00400625,0.045313149,-1.082188683,-1.0848861763155593,-0.05698697930054644
-0.00399974,0.043932292,-1.08045225,-1.0827409866439808,-0.058369658672776416
-0.003993229,0.045257107,-1.077364563,-1.0805954674501794,-0.05704666632494068
-0.003986719,0.044157305,-1.075628129,-1.078450277778601,-0.05814829069717066
-0.003980208,0.043964585,-1.075628129,-1.0763047585847998,-0.058342833349334926
-0.003973698,0.044828855,-1.075628129,-1.0741595689132215,-0.0574803857215649
-0.003967187,0.042951275,-1.072540442,-1.07201404971942,-0.059359788373729176
-0.003960677,0.044527543,-1.070804009,-1.0698688600478417,-0.057785342745959145
-0.003954167,0.043202466,-1.070804009,-1.0677236703762634,-0.05911224211818912
-0.003947656,0.043200818,-1.067716321,-1.065578151182462,-0.059115712770353386
-0.003941146,0.043687086,-1.0628922,-1.0634329615108835,-0.05863126714258337
-0.003934635,0.042004591,-1.061155768,-1.0612874423170822,-0.060315584794747634
-0.003928125,0.044021018,-1.05806808,-1.059142252645504,-0.05830098016697761
-0.003921615,0.042010446,-1.056331647,-1.0569970629739256,-0.06031337453920759
-0.003915104,0.042396864,-1.056331647,-1.0548515437801242,-0.05992877919137186
-0.003908594,0.042917203,-1.053243959,-1.0527063541085455,-0.05941026256360183
-0.003902083,0.040838748,-1.048419838,-1.0505608349147446,-0.061490540215766096
-0.003895573,0.04270041,-1.043595718,-1.048415645243166,-0.05963070058799608
-0.003889062,0.041136113,-1.041859285,-1.0462701260493648,-0.06119682024016034
-0.003882552,0.041343561,-1.038771597,-1.0441249363777865,-0.06099119461239032
-0.003876042,0.042189612,-1.033947476,-1.0419797467062082,-0.0601469659846203
-0.003869531,0.040147267,-1.032211044,-1.0398342275124066,-0.062191133636784565
-0.003863021,0.041588832,-1.026035667,-1.0376890378408283,-0.06075139100901454
-0.00385651,0.04071608,-1.022562803,-1.035543518647027,-0.061625965661178804
-0.00385,0.040107276,-1.022562803,-1.0333983289754487,-0.06223659203340879
-0.00384349,0.041130389,-1.022562803,-1.0312531393038704,-0.06121530140563876
-0.003836979,0.039723157,-1.019475114,-1.0291076201100688,-0.06262435605780303
-0.003830469,0.040593805,-1.017738683,-1.0269624304384906,-0.06175553043003301
-0.003823958,0.039198478,-1.014650993,-1.0248169112446892,-0.06315268008219727
-0.003817448,0.04013957,-1.012914562,-1.022671721573111,-0.06221341045442725
-0.003810937,0.039769396,-1.012914562,-1.0205262023793096,-0.06258540710659152
-0.003804427,0.038860992,-1.012914562,-1.0183810127077313,-0.0634956334788215
-0.003797917,0.040326434,-1.009826873,-1.0162358230361528,-0.06203201385105147
-0.003791406,0.038342168,-1.008090441,-1.0140903038423517,-0.06401810250321574
-0.003784896,0.039502419,-1.008090441,-1.0119451141707732,-0.06285967387544572
-0.003778385,0.039238732,-1.005002752,-1.0097995949769718,-0.06312518352760998
-0.003771875,0.037904179,-1.003266321,-1.0076544053053935,-0.06446155889983995
-0.003765365,0.039556617,-1.003266321,-1.005509215633815,-0.06281094327206993
-0.003758854,0.037532096,-1.003266321,-1.0033636964400137,-0.06483728692423421
-0.003752344,0.038386828,-1.000178631,-1.0012185067684354,-0.06398437729646418
-0.003745833,0.038804624,-0.9984422,-0.999072987574634,-0.06356840394862845
-0.003739323,0.037132257,-0.9984422,-0.9969277979030556,-0.06524259332085841
-0.003732812,0.038575731,-0.9984422,-0.9947822787092542,-0.06380094197302269
-0.003726302,0.03738542,-0.99535451,-0.992637089037676,-0.06499307534525267
-0.003719792,0.037737509,-0.99361808,-0.9904918993660976,-0.06464280871748264
-0.003713281,0.037938316,-0.990530389,-0.9883463801722964,-0.06444382436964691
-0.003706771,0.03671821,-0.988793959,-0.986201190500718,-0.06566575274187689
-0.00370026,0.038227985,-0.985706269,-0.9840556713069164,-0.06415780039404115
-0.00369375,0.036468795,-0.983969839,-0.981910481635338,-0.06591881276627112
-0.00368724,0.037078257,-0.980882148,-0.9797652919637598,-0.0653111731385011
-0.003680729,0.037200596,-0.979145718,-0.9776197727699584,-0.06519065679066538
-0.003674219,0.035763436,-0.976058027,-0.97547458309838,-0.06662963916289535
-0.003667708,0.037627009,-0.971233907,-0.9733290639045789,-0.06476788881505961
-0.003661198,0.035712986,-0.969497477,-0.9711838742330005,-0.0666837341872896
-0.003654687,0.036445118,-0.969497477,-0.9690383550391992,-0.06595342483945386
-0.003648177,0.036780498,-0.966409786,-0.9668931653676208,-0.06561986721168384
-0.003641667,0.035393589,-0.961585665,-0.9647479756960422,-0.06700859858391381
-0.003635156,0.036824962,-0.959849236,-0.9626024565022412,-0.06557904823607807
-0.003628646,0.035654777,-0.953673853,-0.9604572668306626,-0.06675105560830806
-0.003622135,0.036240035,-0.950200995,-0.9583117476368612,-0.06616762026047232
-0.003615625,0.036370463,-0.947113303,-0.9561665579652828,-0.06603901463270231
-0.003609115,0.035574534,-0.945376874,-0.9540213682937044,-0.06683676600493228
-0.003602604,0.03631232,-0.945376874,-0.9518758490999032,-0.06610080265709654
-0.003596094,0.035628731,-0.942289182,-0.9497306594283248,-0.06678621402932652
-0.003589583,0.035474097,-0.937465062,-0.9475851402345234,-0.06694267068149079
-0.003583073,0.035892156,-0.935728633,-0.9454399505629452,-0.06652643405372077
-0.003576562,0.035675036,-0.935728633,-0.9432944313691438,-0.06674537670588504
-0.003570052,0.035544409,-0.932640941,-0.9411492416975656,-0.06687782607811502
-0.003563542,0.035626824,-0.930904513,-0.939004052025987,-0.066797233450345
-0.003557031,0.035309202,-0.930904513,-0.9368585328321856,-0.06711667810250926
-0.003550521,0.035367543,-0.930904513,-0.9347133431606074,-0.06706015947473923
-0.00354401,0.035351429,-0.92781682,-0.932567823966806,-0.0670780961269035
-0.0035375,0.035325316,-0.926080392,-0.9304226342952276,-0.06710603149913347
-0.00353099,0.035200675,-0.926080392,-0.9282774446236493,-0.06723249487136346
-0.003524479,0.034852928,-0.922992699,-0.926131925429848,-0.06758206452352772
-0.003517969,0.035062024,-0.921256272,-0.9239867357582696,-0.06737479089575771
-0.003511458,0.035132336,-0.921256272,-0.9218412165644684,-0.06730630154792197
-0.003504948,0.034770513,-0.918168579,-0.9196960268928898,-0.06766994692015194
-0.003498437,0.035347483,-0.916432151,-0.9175505076990886,-0.0670947995723162
-0.003491927,0.034959415,-0.913344458,-0.91540531802751,-0.06748468994454618
-0.003485417,0.035086163,-0.91160803,-0.9132601283559318,-0.06735976431677616
-0.003478906,0.035250926,-0.908520337,-0.9111146091621304,-0.06719682396894043
-0.003472396,0.03499967,-0.90678391,-0.908969419490552,-0.0674499023411704
-0.003465885,0.035263029,-0.903696217,-0.9068239002967508,-0.06718836599333466
-0.003459375,0.035333341,-0.898872096,-0.9046787106251724,-0.06711987636556466
-0.003452865,0.035614788,-0.897135669,-0.902533520953594,-0.06684025173779462
-0.003446354,0.035556446,-0.890960282,-0.9003880017597927,-0.06690041638995889
-0.003439844,0.035540397,-0.887487428,-0.8982428120882144,-0.06691828776218886
-0.003433333,0.03599871,-0.887487428,-0.8960972928944129,-0.06646179741435314
-0.003426823,0.035958456,-0.884399734,-0.8939521032228346,-0.06650387378658312
-0.003420312,0.036424859,-0.882663307,-0.8918065840290332,-0.06603929343874738
-0.003413802,0.036961508,-0.879575613,-0.889661394357455,-0.06550446681097737
-0.003407292,0.036458929,-0.874751493,-0.8875162046858767,-0.06600886818320734
-0.003400781,0.037884252,-0.873015066,-0.8853706854920751,-0.06458536783537161
-0.003394271,0.037624704,-0.869927372,-0.8832254958204968,-0.06484673820760158
