timestamp,volt_laser,volt_piezo,volt_ld,offset
0.01036363,1.28241,8.152169761780367,0.0021489632566379,-0.09927067292770131
0.01036863,1.28289,8.15351253782727,0.0021490001468437,-0.09877413623431663
0.01037363,1.2834,8.154855313874172,0.0021490370370495,-0.09824759954093198
0.01037863,1.28385,8.156198089921075,0.0021490739272553,-0.0977810628475475
0.01038363,1.2843,8.157540865967977,0.0021491108174611,-0.0973145261541628
0.01038863,1.28472,8.15888364201488,0.002149147707667,-0.09687798946077808
0.01039363,1.28517,8.160226418061782,0.0021491845978728,-0.0964114527673936
0.01039863,1.28556,8.161569194108685,0.0021492214880786,-0.09600491607400885
0.01040363,1.28593,8.162911970155587,0.0021492583782844,-0.09561837938062423
0.01040863,1.28621,8.16425474620249,0.0021492952684902,-0.09532184268723953
0.01041363,1.28643,8.165597522249392,0.002149332158696,-0.09508530599385501
0.01041863,1.2866,8.166940298296295,0.0021493690489018,-0.09489876930047036
0.01042363,1.28671,8.168283074343197,0.0021494059391076,-0.09477223260708567
0.01042863,1.28674,8.1696258503901,0.0021494428293135,-0.09472569591370106
0.01043363,1.28671,8.170968626437002,0.0021494797195193,-0.0947391592203164
0.01043863,1.28666,8.172311402483905,0.0021495166097251,-0.09477262252693164
0.01044363,1.2866,8.173654178530807,0.0021495534999309,-0.09481608583354695
0.01044863,1.28655,8.17499695457771,0.0021495903901367,-0.09484954914016219
0.01045363,1.28655,8.176339730624612,0.0021496272803425,-0.09483301244677755
0.01045863,1.28657,8.177682506671514,0.0021496641705483,-0.094796475753393
0.01046363,1.28671,8.179025282718417,0.0021497010607542,-0.09463993906000834
0.01046863,1.28691,8.18036805876532,0.00214973795096,-0.09442340236662372
0.01047363,1.28722,8.181710834812222,0.0021497748411658,-0.09409686567323905
0.01047863,1.28767,8.183053610859124,0.0021498117313716,-0.09363032897985435
0.01048363,1.28826,8.184396386906027,0.0021498486215774,-0.09302379228646984
0.01048863,1.28894,8.185739162952931,0.0021498855117832,-0.09232725559308519
0.01049363,1.28972,8.187081938999832,0.002149922401989,-0.09153071889970055
0.01049863,1.2906,8.188424715046736,0.0021499592921949,-0.09063418220631592
0.01050363,1.29155,8.189767491093637,0.0021499961824007,-0.08966764551293127
0.01050863,1.29254,8.191110267140541,0.0021500330726065,-0.08866110881954659
0.01051363,1.29352,8.192453043187442,0.0021500699628123,-0.08766457212616197
0.01051863,1.29448,8.193795819234346,0.0021501068530181,-0.08668803543277703
0.01052363,1.29532,8.195138595281248,0.0021501437432239,-0.08583149873939244
0.01052863,1.29602,8.19648137132815,0.0021501806334297,-0.08511496204600788
0.01053363,1.2965,8.197824147375053,0.0021502175236355,-0.0846184253526232
0.01053863,1.29678,8.199166923421956,0.0021502544138414,-0.08432188865923851
0.01054363,1.29687,8.200509699468858,0.0021502913040472,-0.08421535196585395
0.01054863,1.29675,8.20185247551576,0.002150328194253,-0.0843188152724692
0.01055363,1.29653,8.203195251562663,0.0021503650844588,-0.08452227857908468
0.01055863,1.29625,8.204538027609566,0.0021504019746646,-0.0847857418857001
0.01056363,1.29597,8.205880803656468,0.0021504388648704,-0.08504920519231529
0.01056863,1.29574,8.20722357970337,0.0021504757550762,-0.08526266849893083
0.01057363,1.29557,8.208566355750273,0.0021505126452821,-0.08541613180554597
0.01057863,1.29555,8.209909131797176,0.0021505495354879,-0.08541959511216146
0.01058363,1.29566,8.211251907844078,0.0021505864256937,-0.08529305841877677
0.01058863,1.29591,8.21259468389098,0.0021506233158995,-0.08502652172539227
0.01059363,1.29628,8.213937459937883,0.0021506602061053,-0.0846399850320072
0.01059863,1.29675,8.215280235984785,0.0021506970963111,-0.0841534483386226
0.01060363,1.29732,8.216623012031688,0.0021507339865169,-0.083566911645238
0.01060863,1.29791,8.21796578807859,0.0021507708767228,-0.08296037495185349
0.01061363,1.29855,8.219308564125495,0.0021508077669286,-0.08230383825846865
0.01061863,1.2992,8.220651340172395,0.0021508446571344,-0.0816373015650842
0.01062363,1.29982,8.2219941162193,0.0021508815473402,-0.0810007648716995
0.01062863,1.30044,8.2233368922662,0.002150918437546,-0.08036422817831479
0.01063363,1.30103,8.224679668313104,0.0021509553277518,-0.07975769148493028
0.01063863,1.30154,8.226022444360005,0.0021509922179576,-0.07923115479154563
0.01064363,1.30201,8.22736522040691,0.0021510291081634,-0.07874461809816102
0.01064863,1.30241,8.22870799645381,0.0021510659983693,-0.0783280814047762
0.01065363,1.30274,8.230050772500714,0.0021511028885751,-0.07798154471139163
0.01065863,1.30297,8.231393548547617,0.0021511397787809,-0.07773500801800703
0.01066363,1.30311,8.23273632459452,0.0021511766689867,-0.07757847132462237
0.01066863,1.30314,8.234079100641422,0.0021512135591925,-0.07753193463123775
0.01067363,1.30314,8.235421876688324,0.0021512504493983,-0.07751539793785289
0.01067863,1.30311,8.236764652735227,0.0021512873396041,-0.07752886124446823
0.01068363,1.30308,8.23810742878213,0.00215132422981,-0.07754232455108356
0.01068863,1.30305,8.239450204829032,0.0021513611200158,-0.0775557878576989
0.01069363,1.30308,8.240792980875934,0.0021513980102216,-0.07750925116431429
0.01069863,1.30325,8.242135756922837,0.0021514349004274,-0.07732271447092964
0.01070363,1.30353,8.243478532969739,0.0021514717906332,-0.07702617777754495
0.01070863,1.30398,8.244821309016642,0.002151508680839,-0.07655964108416047
0.01071363,1.30457,8.246164085063544,0.0021515455710448,-0.07595310439077574
0.01071863,1.3053,8.247506861110447,0.0021515824612507,-0.0752065676973912
0.01072363,1.30615,8.248849637157349,0.0021516193514565,-0.07434003100400655
0.01072863,1.30708,8.250192413204251,0.0021516562416623,-0.07339349431062181
0.01073363,1.30803,8.251535189251154,0.0021516931318681,-0.07242695761723716
0.01073863,1.30893,8.252877965298058,0.0021517300220739,-0.07151042092385262
0.01074363,1.30972,8.254220741344959,0.0021517669122797,-0.07070388423046792
0.01074863,1.31039,8.255563517391863,0.0021518038024855,-0.07001734753708311
0.01075363,1.31087,8.256906293438764,0.0021518406926913,-0.06952081084369843
0.01075863,1.31115,8.258249069485668,0.0021518775828972,-0.06922427415031374
0.01076363,1.31129,8.259591845532569,0.002151914473103,-0.06906773745692907
0.01076863,1.31124,8.260934621579473,0.0021519513633088,-0.06910120076354453
0.01077363,1.31107,8.262277397626374,0.0021519882535146,-0.0692546640701599
